# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Jan 23 16:53:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Euclid VIS+NISP (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag
0.0002 -1.89055 10.00000 0.8455871940 3.0905258057    0.789  1.756  3.8028  2.743    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.544e-06 8.480e-05 -1.000 2.000e-04 0.381 0.339 0.362 0.373 0.478 0.568 0.727
0.0002 -1.89055 10.00000 0.8456466198 3.0905487794    0.789  1.758  3.7991  2.726    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.545e-06 8.480e-05 -1.000 2.000e-04 0.374 0.329 0.342 0.352 0.451 0.538 0.694
0.0002 -1.89055 10.00000 0.8457023501 3.0905703215    0.789  1.761  3.7952  2.707    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.545e-06 8.480e-05 -1.000 1.999e-04 0.367 0.317 0.320 0.330 0.421 0.506 0.659
0.0002 -1.89055 10.00000 0.8457282782 3.0905803428    0.790  1.762  3.7933  2.698    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.545e-06 8.480e-05 -1.000 2.000e-04 0.364 0.312 0.309 0.319 0.407 0.490 0.641
0.0002 -1.89055 10.00000 0.8457815051 3.0906009132    0.790  1.766  3.7892  2.679    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.546e-06 8.480e-05 -1.000 2.000e-04 0.356 0.300 0.286 0.295 0.377 0.457 0.604
0.0002 -1.89055 10.00000 0.8458378911 3.0906227016    0.790  1.769  3.7849  2.658    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.546e-06 8.481e-05 -1.000 2.000e-04 0.346 0.287 0.261 0.269 0.344 0.420 0.564
0.0002 -1.89055 10.00000 0.8458935618 3.0906442107    0.790  1.773  3.7811  2.638    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.546e-06 8.481e-05 -1.000 2.000e-04 0.337 0.274 0.237 0.245 0.313 0.386 0.527
0.0002 -1.89055 10.00000 0.8459505439 3.0906662235    0.790  1.778  3.7770  2.618    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 3.369e-05 9.547e-06 8.481e-05 -1.000 2.000e-04 0.325 0.259 0.210 0.218 0.280 0.350 0.486
0.0002 -1.89055 10.00000 0.8460049033 3.0906872202    0.790  1.783  3.7737  2.600    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.547e-06 8.481e-05 -1.000 2.000e-04 0.313 0.244 0.187 0.194 0.251 0.318 0.451
0.0002 -1.89055 10.00000 0.8460592031 3.0907081912    0.790  1.787  3.7710  2.584    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.548e-06 8.481e-05 -1.000 2.000e-04 0.302 0.231 0.166 0.172 0.225 0.289 0.420
0.0002 -1.89055 10.00000 0.8461127877 3.0907288832    0.790  1.793  3.7680  2.566    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.548e-06 8.481e-05 -1.000 1.999e-04 0.287 0.214 0.140 0.146 0.194 0.256 0.384
0.0002 -1.89055 10.00000 0.8461672068 3.0907498947    0.790  1.800  3.7648  2.547    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.548e-06 8.481e-05 -1.000 2.000e-04 0.270 0.194 0.111 0.117 0.160 0.220 0.345
0.0002 -1.89055 10.00000 0.8462212086 3.0907707424    0.790  1.807  3.7619  2.528    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.549e-06 8.481e-05 -1.000 2.000e-04 0.251 0.173 0.082 0.087 0.126 0.183 0.305
0.0002 -1.89055 10.00000 0.8462566137 3.0907844093    0.790  1.805  3.7633  2.536    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.549e-06 8.481e-05 -1.000 2.000e-04 0.259 0.181 0.095 0.100 0.140 0.199 0.322
0.0002 -1.89055 10.00000 0.8463098407 3.0908049534    0.790  1.817  3.7586  2.505    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.481e-05 -1.000 2.000e-04 0.227 0.146 0.046 0.051 0.084 0.139 0.258
0.0002 -1.89055 10.00000 0.8463648558 3.0908261849    0.790  1.834  3.7538  2.469    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.481e-05 -1.000 1.999e-04 0.186 0.101 -0.012 -0.009 0.017 0.067 0.182
0.0002 -1.89055 10.00000 0.8464186788 3.0908469536    0.790  1.860  3.7475  2.417    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.482e-05 -1.000 2.000e-04 0.119 0.030 -0.102 -0.100 -0.083 -0.038 0.072
0.0002 -1.89055 10.00000 0.8464511633 3.0908594871    0.790  1.891  3.7412  2.362    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.001e-04 0.042 -0.051 -0.201 -0.200 -0.193 -0.152 -0.049
0.0002 -1.89055 10.00000 0.8464674950 3.0908657880    0.790  1.924  3.7354  2.305    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.041 -0.138 -0.305 -0.305 -0.306 -0.271 -0.173
0.0002 -1.89055 10.00000 0.8464744091 3.0908684555    0.790  1.957  3.7303  2.252    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.123 -0.223 -0.405 -0.406 -0.415 -0.384 -0.291
0.0002 -1.89055 10.00000 0.8464775681 3.0908696742    0.790  1.991  3.7259  2.201    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.207 -0.309 -0.505 -0.506 -0.521 -0.494 -0.405
0.0002 -1.89055 10.00000 0.8464791775 3.0908702950    0.790  2.023  3.7223  2.154    4  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.288 -0.392 -0.598 -0.600 -0.621 -0.596 -0.511
0.0002 -1.89055 10.00000 0.8464792967 3.0908703410    0.790  2.026  3.7221  2.150    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.295 -0.399 -0.606 -0.608 -0.629 -0.605 -0.520
0.0002 -1.89055 10.00000 0.8464799523 3.0908705940    0.790  2.049  3.7200  2.119    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.353 -0.457 -0.671 -0.673 -0.697 -0.675 -0.592
0.0002 -1.89055 10.00000 0.8464811444 3.0908710539    0.790  2.093  3.7165  2.061    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.463 -0.568 -0.793 -0.796 -0.825 -0.806 -0.727
0.0002 -1.89055 10.00000 0.8464821577 3.0908714448    0.790  2.130  3.7139  2.014    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.554 -0.660 -0.893 -0.896 -0.929 -0.913 -0.836
0.0002 -1.89055 10.00000 0.8464832306 3.0908718587    0.790  2.162  3.7116  1.972    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.635 -0.742 -0.982 -0.986 -1.022 -1.007 -0.933
0.0002 -1.89055 10.00000 0.8464856148 3.0908727785    0.790  2.170  3.7113  1.963    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.655 -0.761 -1.003 -1.007 -1.043 -1.029 -0.955
0.0002 -1.89055 10.00000 0.8464876413 3.0908735603    0.790  2.158  3.7122  1.979    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.625 -0.731 -0.969 -0.973 -1.008 -0.993 -0.918
0.0002 -1.89055 10.00000 0.8464953303 3.0908765265    0.790  2.146  3.7130  1.994    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 1.999e-04 -0.594 -0.700 -0.936 -0.940 -0.974 -0.958 -0.882
0.0002 -1.89055 10.00000 0.8465281129 3.0908891727    0.790  2.172  3.7108  1.959    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.660 -0.766 -1.010 -1.013 -1.051 -1.037 -0.963
0.0002 -1.89055 10.00000 0.8465479016 3.0908968059    0.790  2.214  3.7078  1.905    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.766 -0.874 -1.126 -1.131 -1.173 -1.161 -1.090
0.0002 -1.89055 10.00000 0.8465633392 3.0909027604    0.790  2.253  3.7052  1.856    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.863 -0.971 -1.232 -1.237 -1.282 -1.273 -1.205
0.0002 -1.89055 10.00000 0.8465814590 3.0909097493    0.790  2.299  3.7023  1.798    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.552e-06 8.482e-05 -1.000 2.000e-04 -0.977 -1.085 -1.356 -1.362 -1.412 -1.405 -1.339
0.0002 -1.89055 10.00000 0.8465988040 3.0909164390    0.790  2.342  3.6997  1.745    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.368e-05 9.552e-06 8.482e-05 -1.000 2.000e-04 -1.085 -1.193 -1.473 -1.479 -1.533 -1.528 -1.465
0.0002 -1.89055 10.00000 0.8466143608 3.0909224387    0.790  2.384  3.6972  1.693    7  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.368e-05 9.553e-06 8.482e-05 -1.000 2.000e-04 -1.189 -1.298 -1.586 -1.592 -1.650 -1.648 -1.587
0.0002 -1.89055 10.00000 0.8466281891 3.0909277717    0.791  2.425  3.6947  1.642    7  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.364e-05 9.566e-06 8.482e-05 -1.000 1.999e-04 -1.292 -1.400 -1.697 -1.703 -1.765 -1.765 -1.707
0.0002 -1.89055 10.00000 0.8466405869 3.0909325528    0.791  2.466  3.6924  1.592    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.532e-01 2.466e-01 3.351e-05 9.646e-06 8.483e-05 -1.000 2.000e-04 -1.394 -1.502 -1.807 -1.813 -1.879 -1.881 -1.825
0.0002 -1.89055 10.00000 0.8466517329 3.0909368511    0.791  2.506  3.6900  1.541    7  0.000  0.521     6.11     4.94     3.52     2.72     2.20  3    -1e-30      0.00 7.531e-01 2.467e-01 3.314e-05 9.970e-06 8.485e-05 -1.000 2.000e-04 -1.496 -1.603 -1.917 -1.924 -1.993 -1.997 -1.944
0.0002 -1.89055 10.00000 0.8466618657 3.0909407586    0.791  2.547  3.6876  1.491    7  0.000  0.510     6.80     5.41     3.84     2.97     2.40  3    -1e-30      0.00 7.530e-01 2.468e-01 3.248e-05 1.069e-05 8.487e-05 -1.000 2.001e-04 -1.597 -1.703 -2.026 -2.033 -2.106 -2.113 -2.062
0.0002 -1.89055 10.00000 0.8466710448 3.0909442982    0.791  2.587  3.6852  1.442    7  0.000  0.498     7.55     5.92     4.19     3.24     2.62  3    -1e-30      0.00 7.528e-01 2.470e-01 3.168e-05 1.165e-05 8.489e-05 -1.000 1.933e-04 -1.698 -1.803 -2.134 -2.142 -2.219 -2.227 -2.179
0.0002 -1.89055 10.00000 0.8466794491 3.0909475389    0.791  2.627  3.6829  1.392    7  0.000  0.486     8.38     6.47     4.56     3.53     2.86  3    -1e-30      0.00 7.527e-01 2.471e-01 3.093e-05 1.257e-05 8.491e-05 -1.000 1.766e-04 -1.798 -1.902 -2.242 -2.250 -2.330 -2.341 -2.295
0.0002 -1.89055 10.00000 0.8466873169 3.0909505727    0.791  2.667  3.6805  1.343    7  0.000  0.475     9.31     7.07     4.96     3.85     3.12  3    -1e-30      0.00 7.525e-01 2.473e-01 3.026e-05 1.339e-05 8.492e-05 -1.000 1.783e-04 -1.897 -2.000 -2.349 -2.357 -2.442 -2.455 -2.411
0.0002 -1.89055 10.00000 0.8466947675 3.0909534456    0.791  2.706  3.6781  1.294    7  0.000  0.466    10.33     7.73     5.40     4.20     3.40  3    -1e-30      0.00 7.524e-01 2.475e-01 2.969e-05 1.410e-05 8.493e-05 -1.000 1.949e-04 -1.996 -2.097 -2.455 -2.464 -2.553 -2.568 -2.526
0.0002 -1.89055 10.00000 0.8467020392 3.0909562495    0.791  2.746  3.6757  1.245    7  0.000  0.458    11.47     8.45     5.88     4.58     3.71  3    -1e-30      0.00 7.522e-01 2.476e-01 2.920e-05 1.471e-05 8.494e-05 -1.000 1.609e-04 -2.095 -2.194 -2.562 -2.571 -2.663 -2.681 -2.642
0.0002 -1.89055 10.00000 0.8467090726 3.0909589614    0.791  2.786  3.6732  1.194    7  0.000  0.451    12.76     9.25     6.42     5.00     4.05  2    -1e-30      0.00 7.520e-01 2.478e-01 2.875e-05 1.526e-05 8.493e-05 -1.000 1.427e-04 -2.196 -2.292 -2.670 -2.680 -2.777 -2.797 -2.760
0.0002 -1.89055 10.00000 0.8467154503 3.0909614204    0.791  2.827  3.6707  1.144    7  0.000  0.446    14.20    10.14     7.00     5.46     4.42  2    -1e-30      0.00 7.518e-01 2.480e-01 2.837e-05 1.574e-05 8.490e-05 -1.000 1.991e-04 -2.297 -2.391 -2.779 -2.790 -2.890 -2.913 -2.878
0.0002 -1.89055 10.00000 0.8467213511 3.0909636956    0.791  2.870  3.6679  1.090    7  0.000  0.440    15.91    11.17     7.68     6.00     4.86  2    -1e-30      0.00 7.516e-01 2.482e-01 2.801e-05 1.619e-05 8.483e-05 -1.000 2.000e-04 -2.404 -2.496 -2.895 -2.906 -3.011 -3.037 -3.004
0.0002 -1.89055 10.00000 0.8467265368 3.0909656950    0.791  2.914  3.6651  1.034    7  0.000  0.436    17.92    12.36     8.46     6.62     5.37  2    -1e-30      0.00 7.514e-01 2.484e-01 2.770e-05 1.660e-05 8.473e-05 -1.000 2.000e-04 -2.515 -2.603 -3.014 -3.026 -3.137 -3.164 -3.135
0.0002 -1.89055 10.00000 0.8467305899 3.0909672577    0.791  2.955  3.6624  0.983    7  0.000  0.433    19.98    13.57     9.25     7.25     5.87  2    -1e-30      0.00 7.512e-01 2.486e-01 2.746e-05 1.696e-05 8.459e-05 -1.000 2.000e-04 -2.618 -2.701 -3.124 -3.137 -3.252 -3.282 -3.256
0.0002 -1.89055 10.00000 0.8467339873 3.0909685676    0.791  2.992  3.6600  0.936    7  0.000  0.431    22.05    14.75    10.02     7.86     6.37  2    -1e-30      0.00 7.510e-01 2.488e-01 2.728e-05 1.727e-05 8.444e-05 -1.000 2.000e-04 -2.709 -2.789 -3.223 -3.237 -3.356 -3.388 -3.364
0.0002 -1.89055 10.00000 0.8467373252 3.0909698545    0.791  3.029  3.6574  0.888    7  0.000  0.429    24.39    16.08    10.88     8.55     6.93  1    -1e-30      0.00 7.509e-01 2.489e-01 2.713e-05 1.756e-05 8.427e-05 -1.000 2.001e-04 -2.803 -2.879 -3.325 -3.339 -3.463 -3.497 -3.476
0.0002 -1.89055 10.00000 0.8467403054 3.0909710035    0.791  3.083  3.6537  0.820    7  0.000  0.428    28.22    18.21    12.25     9.64     7.82  1    -1e-30      0.00 7.507e-01 2.491e-01 2.702e-05 1.782e-05 8.411e-05 -1.000 1.999e-04 -2.938 -3.007 -3.471 -3.486 -3.617 -3.654 -3.636
0.0002 -1.89055 10.00000 0.8467431068 3.0909720836    0.791  3.196  3.6454  0.673    7  0.000  0.427    38.48    23.73    15.77    12.46    10.11  1    -1e-30      0.00 7.500e-01 2.498e-01 2.655e-05 1.940e-05 8.298e-05 -1.000 1.991e-04 -3.220 -3.265 -3.773 -3.790 -3.939 -3.984 -3.975
0.0002 -1.89055 10.00000 0.8467432857 3.0909721525    0.791  3.205  3.6447  0.662    7  0.000  0.426    39.41    24.22    16.08    12.71    10.32  1    -1e-30      0.00 7.500e-01 2.498e-01 2.652e-05 1.947e-05 8.293e-05 -1.000 1.989e-04 -3.242 -3.285 -3.797 -3.813 -3.964 -4.010 -4.001
0.0002 -1.89055 10.00000 0.8467434645 3.0909722214    0.791  3.220  3.6436  0.643    7  0.000  0.426    41.07    25.09    16.63    13.15    10.68  1    -1e-30      0.00 7.499e-01 2.499e-01 2.647e-05 1.966e-05 8.279e-05 -1.000 1.989e-04 -3.280 -3.319 -3.837 -3.854 -4.007 -4.054 -4.047
0.0002 -1.89055 10.00000 0.8467437625 3.0909723363    0.791  3.244  3.6419  0.611    7  0.000  0.426    43.88    26.54    17.55    13.89    11.28  1    -1e-30      0.00 7.497e-01 2.501e-01 2.638e-05 1.996e-05 8.258e-05 -1.000 1.992e-04 -3.340 -3.374 -3.901 -3.919 -4.075 -4.124 -4.119
0.0002 -1.89055 10.00000 0.8467442989 3.0909725432    0.791  3.288  3.6386  0.554    7  0.000  0.425    49.56    29.45    19.39    15.36    12.48  1    -1e-30      0.00 7.495e-01 2.503e-01 2.621e-05 2.051e-05 8.218e-05 -1.000 1.998e-04 -3.451 -3.473 -4.019 -4.038 -4.201 -4.254 -4.252
0.0002 -1.89055 10.00000 0.8467444777 3.0909726121    0.791  3.300  3.6377  0.538    7  0.539  0.425    51.23    30.29    19.92    15.79    12.82  1    -1e-30      0.00 7.494e-01 2.504e-01 2.616e-05 2.066e-05 8.207e-05 -1.000 1.999e-04 -3.481 -3.500 -4.051 -4.070 -4.235 -4.289 -4.289
0.0002 -1.89055 10.00000 0.8467445970 3.0909726581    0.791  3.307  3.6333  0.514    8  0.525  0.441    53.89    31.63    20.75    16.46    13.37  1 -4.66e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -3.497 -3.498 -4.073 -4.092 -4.268 -4.328 -4.333
0.0002 -1.89055 10.00000 0.8467446566 3.0909726810    0.788  3.099  3.6489  0.784    8  0.525  0.441    30.44    19.42    13.03    10.26     8.33  1 -2.03e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -2.977 -3.032 -3.519 -3.535 -3.677 -3.719 -3.707
0.0002 -1.89055 10.00000 0.8467447758 3.0909727270    0.786  2.950  3.6599  0.975    8  0.525  0.441    20.28    13.74     9.36     7.33     5.95  2 -1.18e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -2.605 -2.685 -3.118 -3.131 -3.251 -3.283 -3.260
0.0002 -1.89055 10.00000 0.8467450142 3.0909728189    0.780  2.737  3.6756  1.247    8  0.526  0.441    11.36     8.38     5.84     4.54     3.68  3 -5.94e-08      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 -2.073 -2.172 -2.540 -2.549 -2.642 -2.660 -2.620
0.0002 -1.89055 10.00000 0.8467453718 3.0909729568    0.772  2.743  3.6749  1.234    8  0.526  0.441    11.63     8.55     5.95     4.63     3.75  3  -6.1e-08      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -2.087 -2.185 -2.556 -2.565 -2.659 -2.677 -2.639
0.0002 -1.89055 10.00000 0.8467457891 3.0909731177    0.762  2.827  3.6683  1.117    8  0.526  0.441    14.86    10.53     7.26     5.67     4.59  2 -8.08e-08      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -2.299 -2.390 -2.788 -2.799 -2.903 -2.928 -2.896
0.0002 -1.89055 10.00000 0.8467462659 3.0909733015    0.750  3.007  3.6545  0.875    8  0.526  0.441    24.75    16.25    10.97     8.64     7.00  1 -1.53e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -2.748 -2.819 -3.278 -3.292 -3.422 -3.459 -3.441
0.0002 -1.89055 10.00000 0.8467468619 3.0909735313    0.736  3.169  3.6420  0.655    8  0.527  0.441    39.37    24.08    15.97    12.65    10.26  1 -2.92e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 -3.153 -3.187 -3.712 -3.730 -3.886 -3.936 -3.931
0.0002 -1.89055 10.00000 0.8467475772 3.0909738071    0.720  3.278  3.6334  0.503    8  0.527  0.441    54.18    31.51    20.64    16.43    13.34  1 -4.71e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.563e-04 -3.424 -3.425 -4.000 -4.020 -4.196 -4.255 -4.260
0.0002 -1.89055 10.00000 0.8467483521 3.0909741058    0.703  3.337  3.6284  0.413    8  0.528  0.441    65.39    36.87    23.96    19.14    15.54  1 -6.33e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 -3.573 -3.551 -4.161 -4.181 -4.369 -4.433 -4.443
0.0002 -1.89055 10.00000 0.8467491865 3.0909744275    0.684  3.367  3.6255  0.360    8  0.528  0.441    72.89    40.30    26.07    20.87    16.94  0 -7.53e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 -3.648 -3.612 -4.242 -4.263 -4.457 -4.525 -4.537
0.0002 -1.89055 10.00000 0.8467501402 3.0909747952    0.664  3.385  3.6235  0.321    8  0.529  0.441    78.81    42.89    27.65    22.18    18.00  0 -8.54e-07      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 -3.692 -3.645 -4.289 -4.312 -4.510 -4.580 -4.595
0.0002 -1.89055 10.00000 0.8467547894 3.0909765876    0.531 -9.999  4.0000  1.848    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.494e-01 2.504e-01 2.736e-05 2.077e-05 8.274e-05 -1.000 1.564e-04 29.767 30.329 30.764 30.800 31.143 31.314 31.563
#isochrone terminated
