# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Fri Jan 28 21:28:33 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: LSST ugrizy, July 2019 total filter throughputs for DP0 (all ABmags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag
0.0002 -1.89055 10.07918 0.7092679143 3.0276765823    0.709 -0.095  3.7893  4.493    1  0.000  0.538     0.00     0.00 -1 -6.76e-14      0.00 8.462e-01 1.536e-01 2.345e-05 6.373e-06 5.806e-05 -1.000 1.810e-04 5.008 5.982 5.296 5.031 4.945 4.934 4.942
0.0002 -1.89055 10.07918 0.7177307010 3.0322563648    0.717 -0.046  3.7933  4.465    1  0.000  0.537     0.00     0.00 -1 -7.76e-14      0.00 8.508e-01 1.490e-01 2.288e-05 6.236e-06 5.684e-05 -1.000 1.638e-04 4.886 5.844 5.165 4.911 4.832 4.824 4.835
0.0002 -1.89055 10.07918 0.7260876894 3.0366773605    0.726  0.004  3.7972  4.435    1  0.000  0.535     0.00     0.00 -1 -8.98e-14      0.00 8.550e-01 1.449e-01 2.239e-05 6.118e-06 5.582e-05 -1.000 1.000e-04 4.759 5.706 5.029 4.786 4.713 4.710 4.722
0.0002 -1.89055 10.07918 0.7332658172 3.0403966904    0.733  0.050  3.8004  4.406    1  0.000  0.533     0.00     0.00 -1 -1.03e-13      0.00 8.581e-01 1.418e-01 2.204e-05 6.037e-06 5.512e-05 -1.000 9.999e-05 4.644 5.582 4.905 4.673 4.604 4.604 4.618
0.0002 -1.89055 10.07918 0.7402205467 3.0439336300    0.740  0.098  3.8034  4.375    1  0.000  0.532     0.00     0.00 -1 -1.18e-13      0.00 8.608e-01 1.390e-01 2.175e-05 5.971e-06 5.455e-05 -1.000 1.503e-04 4.526 5.456 4.779 4.555 4.492 4.495 4.510
0.0002 -1.89055 10.07918 0.7471762896 3.0474069118    0.747  0.148  3.8063  4.340    1  0.000  0.530     0.00     0.00 -1 -1.61e-14      0.00 8.633e-01 1.365e-01 2.149e-05 5.913e-06 5.406e-05 -1.000 1.945e-04 4.399 5.322 4.644 4.429 4.370 4.377 4.393
0.0002 -1.89055 10.07918 0.7500000000 3.0487992764    0.749  0.170  3.8074  4.324    1  0.000  0.529     0.00     0.00 -1 -1.47e-13      0.00 8.642e-01 1.356e-01 2.140e-05 5.892e-06 5.388e-05 -1.000 2.000e-04 4.345 5.265 4.587 4.375 4.318 4.326 4.343
0.0002 -1.89055 10.07918 0.7520057559 3.0497820377    0.751  0.185  3.8083  4.314    1  0.000  0.529     0.00     0.00 -1 -1.54e-13      0.00 8.644e-01 1.354e-01 2.141e-05 5.895e-06 5.391e-05 -1.000 1.958e-04 4.306 5.224 4.546 4.337 4.281 4.290 4.307
0.0002 -1.89055 10.07918 0.7585697174 3.0529630184    0.758  0.240  3.8110  4.273    1  0.000  0.529     0.00     0.00 -1 -1.82e-13      0.00 8.650e-01 1.349e-01 2.144e-05 5.906e-06 5.404e-05 -1.000 1.000e-04 4.170 5.083 4.401 4.201 4.150 4.161 4.179
0.0002 -1.89055 10.07918 0.7645759583 3.0558273792    0.764  0.294  3.8132  4.231    1  0.000  0.529     0.00     0.00 -1 -2.15e-13      0.00 8.654e-01 1.345e-01 2.147e-05 5.917e-06 5.415e-05 -1.000 9.996e-05 4.034 4.944 4.258 4.065 4.018 4.031 4.050
0.0002 -1.89055 10.07918 0.7701709867 3.0584566593    0.769  0.348  3.8147  4.187    1  0.000  0.529     0.00     0.00 -1 -2.55e-13      0.00 8.646e-01 1.353e-01 2.165e-05 5.970e-06 5.463e-05 -1.000 9.996e-05 3.900 4.809 4.118 3.930 3.886 3.901 3.921
0.0002 -1.89055 10.07918 0.7740042210 3.0602366924    0.773  0.388  3.8152  4.151    1  0.000  0.529     0.00     0.00 -1 -2.92e-13      0.00 8.636e-01 1.363e-01 2.182e-05 6.016e-06 5.506e-05 -1.000 9.996e-05 3.800 4.710 4.016 3.830 3.787 3.804 3.823
0.0002 -1.89055 10.07918 0.7752045393 3.0607905388    0.774  0.402  3.8151  4.138    1  0.000  0.528     0.00     0.00 -1 -3.06e-13      0.00 8.633e-01 1.366e-01 2.188e-05 6.031e-06 5.519e-05 -1.000 9.993e-05 3.766 4.676 3.981 3.795 3.752 3.768 3.787
0.0002 -1.89055 10.07918 0.7798489332 3.0629179478    0.779  0.458  3.8136  4.077    1  0.000  0.528     0.00     0.00 -1 -3.71e-13      0.00 8.621e-01 1.378e-01 2.208e-05 6.087e-06 5.571e-05 -1.000 1.000e-04 3.624 4.540 3.839 3.651 3.606 3.621 3.639
0.0002 -1.89055 10.07918 0.7833579779 3.0645093918    0.782  0.508  3.8106  4.018    1  0.000  0.528     0.00     0.00 -1 -4.45e-13      0.00 8.613e-01 1.386e-01 2.223e-05 6.129e-06 5.610e-05 -1.000 9.997e-05 3.501 4.425 3.720 3.525 3.476 3.489 3.505
0.0002 -1.89055 10.07918 0.7839543223 3.0647783279    0.783  0.517  3.8099  4.006    1  0.000  0.528     0.00     0.00 -1 -4.61e-13      0.00 8.611e-01 1.388e-01 2.226e-05 6.136e-06 5.616e-05 -1.000 9.999e-05 3.478 4.404 3.699 3.502 3.452 3.464 3.480
0.0002 -1.89055 10.07918 0.7845829725 3.0650615692    0.783  0.527  3.8088  3.992    2  0.000  0.528     0.00     0.00 -1 -4.82e-13      0.00 8.610e-01 1.389e-01 2.229e-05 6.144e-06 5.623e-05 -1.000 9.988e-05 3.452 4.381 3.675 3.475 3.423 3.434 3.450
0.0002 -1.89055 10.07918 0.7866991162 3.0660116673    0.785  0.566  3.8037  3.934    2  0.000  0.528     0.00     0.00 -1 -5.59e-13      0.00 8.604e-01 1.395e-01 2.238e-05 6.169e-06 5.646e-05 -1.000 9.997e-05 3.355 4.300 3.588 3.375 3.316 3.322 3.335
0.0002 -1.89055 10.07918 0.7883204818 3.0667362213    0.787  0.601  3.7973  3.874    2  0.000  0.528     0.00     0.00 -1 -6.48e-13      0.00 8.600e-01 1.399e-01 2.245e-05 6.189e-06 5.664e-05 -1.000 9.997e-05 3.268 4.233 3.514 3.285 3.216 3.215 3.225
0.0002 -1.89055 10.07918 0.7895916700 3.0673022270    0.788  0.632  3.7898  3.813    2  0.000  0.528     0.00     0.00 -1 -7.47e-13      0.00 8.595e-01 1.404e-01 2.254e-05 6.214e-06 5.687e-05 -1.000 1.109e-04 3.189 4.181 3.452 3.202 3.123 3.114 3.120
0.0002 -1.89055 10.07918 0.7906173468 3.0677578449    0.789  0.661  3.7814  3.752    2  0.000  0.529     0.00     0.00 -1 -8.56e-13      0.00 8.554e-01 1.444e-01 2.308e-05 6.360e-06 5.820e-05 -1.000 1.183e-04 3.117 4.142 3.401 3.129 3.036 3.019 3.020
0.0002 -1.89055 10.07918 0.7914784551 3.0681393147    0.790  0.687  3.7730  3.692    2  0.000  0.530     0.00     0.00 -1 -9.73e-13      0.00 8.390e-01 1.609e-01 2.510e-05 6.908e-06 6.313e-05 -1.000 1.242e-04 3.051 4.116 3.357 3.061 2.954 2.929 2.926
0.0002 -1.89055 10.07918 0.7922384739 3.0684752464    0.791  0.714  3.7652  3.635    2  0.000  0.533     0.00     0.00 -1 -1.11e-12      0.00 8.105e-01 1.894e-01 2.842e-05 7.797e-06 7.108e-05 -1.000 1.568e-04 2.985 4.090 3.312 2.993 2.874 2.842 2.833
0.0002 -1.89055 10.07918 0.7929130197 3.0687730312    0.791  0.743  3.7581  3.577    2  0.000  0.535     0.00     0.00 -1 -1.26e-12      0.00 7.918e-01 2.080e-01 3.059e-05 8.376e-06 7.625e-05 -1.000 1.324e-04 2.912 4.061 3.259 2.919 2.789 2.750 2.737
0.0002 -1.89055 10.07918 0.7935814261 3.0690674782    0.792  0.782  3.7517  3.514    2  0.000  0.536     0.00     0.00 -1 -1.48e-12      0.00 7.806e-01 2.192e-01 3.189e-05 8.724e-06 7.936e-05 -1.000 1.856e-04 2.816 4.004 3.183 2.823 2.684 2.638 2.620
0.0002 -1.89055 10.07918 0.7941091061 3.0692996979    0.792  0.820  3.7475  3.459    2  0.000  0.536     0.00     0.00 -1 -1.72e-12      0.00 7.752e-01 2.246e-01 3.252e-05 8.894e-06 8.087e-05 -1.000 1.999e-04 2.721 3.941 3.101 2.728 2.582 2.531 2.511
0.0002 -1.89055 10.07918 0.7944699526 3.0694582462    0.793  0.849  3.7449  3.420    2  0.000  0.536     0.00     0.00 -1 -1.93e-12      0.00 7.723e-01 2.275e-01 3.284e-05 8.980e-06 8.164e-05 -1.000 2.000e-04 2.648 3.888 3.036 2.655 2.504 2.452 2.430
0.0002 -1.89055 10.07918 0.7946340442 3.0695304871    0.793  0.864  3.7439  3.401    3  0.000  0.536     0.00     0.00 -1 -2.05e-12      0.00 7.714e-01 2.285e-01 3.295e-05 9.009e-06 8.191e-05 -1.000 1.104e-04 2.611 3.858 3.001 2.618 2.466 2.412 2.390
0.0002 -1.89055 10.07918 0.7950744033 3.0697236061    0.793  0.906  3.7417  3.350    3  0.000  0.537     0.00     0.00 -1 -2.38e-12      0.00 7.689e-01 2.309e-01 3.321e-05 9.079e-06 8.253e-05 -1.000 2.000e-04 2.505 3.770 2.903 2.512 2.356 2.300 2.276
0.0002 -1.89055 10.07918 0.7955561280 3.0699348450    0.794  0.956  3.7393  3.291    3  0.000  0.537     0.00     0.00 -1 -2.85e-12      0.00 7.665e-01 2.333e-01 3.343e-05 9.136e-06 8.304e-05 -1.000 2.000e-04 2.380 3.662 2.785 2.387 2.228 2.170 2.144
0.0002 -1.89055 10.07918 0.7959651351 3.0701138973    0.794  1.001  3.7376  3.239    3  0.000  0.537     0.00     0.00 -1 -3.36e-12      0.00 7.647e-01 2.351e-01 3.358e-05 9.178e-06 8.341e-05 -1.000 2.000e-04 2.267 3.563 2.676 2.274 2.112 2.052 2.025
0.0002 -1.89055 10.07918 0.7963560820 3.0702848434    0.794  1.048  3.7360  3.186    3  0.000  0.537     0.00     0.00 -1 -3.97e-12      0.00 7.632e-01 2.366e-01 3.370e-05 9.211e-06 8.371e-05 -1.000 2.000e-04 2.151 3.463 2.567 2.159 1.994 1.933 1.905
0.0002 -1.89055 10.07918 0.7967532277 3.0704584122    0.795  1.098  3.7343  3.130    3  0.000  0.537     0.00     0.00 -1 -4.76e-12      0.00 7.614e-01 2.384e-01 3.381e-05 9.243e-06 8.399e-05 -1.000 1.999e-04 2.026 3.354 2.447 2.034 1.866 1.803 1.774
0.0002 -1.89055 10.07918 0.7971181870 3.0706179142    0.795  1.148  3.7328  3.074    3  0.000  0.537     0.00     0.00 -1 -5.69e-12      0.00 7.600e-01 2.398e-01 3.389e-05 9.267e-06 8.419e-05 -1.000 2.000e-04 1.901 3.243 2.327 1.910 1.739 1.675 1.645
0.0002 -1.89055 10.07918 0.7974458933 3.0707607269    0.795  1.196  3.7314  3.019    3  0.000  0.536     0.00     0.00 -1 -6.78e-12      0.00 7.587e-01 2.411e-01 3.394e-05 9.288e-06 8.436e-05 -1.000 2.000e-04 1.779 3.135 2.210 1.789 1.616 1.550 1.519
0.0002 -1.89055 10.07918 0.7977324724 3.0708856583    0.795  1.243  3.7299  2.967    3  0.000  0.536     0.00     0.00 -1 -8.01e-12      0.00 7.576e-01 2.422e-01 3.397e-05 9.308e-06 8.450e-05 -1.000 2.000e-04 1.663 3.034 2.100 1.673 1.498 1.431 1.398
0.0002 -1.89055 10.07918 0.7980116606 3.0710072517    0.795  1.292  3.7284  2.912    3  0.000  0.535     0.00     0.00 -1 -9.55e-12      0.00 7.565e-01 2.433e-01 3.398e-05 9.331e-06 8.461e-05 -1.000 2.000e-04 1.541 2.927 1.982 1.551 1.373 1.304 1.271
0.0002 -1.89055 10.07918 0.7982794642 3.0711238384    0.795  1.343  3.7269  2.855    3  0.000  0.534     0.00     0.00 -1 -1.15e-11      0.00 7.555e-01 2.443e-01 3.395e-05 9.358e-06 8.470e-05 -1.000 2.000e-04 1.412 2.814 1.859 1.423 1.242 1.172 1.137
0.0002 -1.89055 10.07918 0.7985040545 3.0712213516    0.796  1.390  3.7254  2.802    3  0.000  0.533     0.00     0.00 -1 -1.36e-11      0.00 7.547e-01 2.451e-01 3.391e-05 9.393e-06 8.477e-05 -1.000 1.982e-04 1.295 2.713 1.747 1.305 1.122 1.050 1.015
0.0002 -1.89055 10.07918 0.7987089157 3.0713105202    0.796  1.437  3.7239  2.749    3  0.000  0.532     0.00     0.00 -1 -1.61e-11      0.00 7.541e-01 2.457e-01 3.387e-05 9.430e-06 8.483e-05 -1.000 1.991e-04 1.178 2.612 1.636 1.189 1.003 0.930 0.893
0.0002 -1.89055 10.07918 0.7989016175 3.0713942051    0.796  1.485  3.7224  2.695    3  0.000  0.531     0.00     0.00 -1 -1.91e-11      0.00 7.536e-01 2.462e-01 3.382e-05 9.473e-06 8.487e-05 -1.000 2.000e-04 1.057 2.510 1.522 1.069 0.881 0.806 0.768
0.0002 -1.89055 10.07918 0.7990719676 3.0714681149    0.796  1.532  3.7207  2.642    3  0.000  0.530     0.00     0.00 -1 -2.27e-11      0.00 7.532e-01 2.466e-01 3.377e-05 9.515e-06 8.490e-05 -1.000 2.000e-04 0.941 2.414 1.412 0.954 0.763 0.686 0.647
0.0002 -1.89055 10.07918 0.7992339134 3.0715384483    0.796  1.580  3.7191  2.587    3  0.000  0.530     0.00     0.00 -1  -2.7e-11      0.00 7.529e-01 2.469e-01 3.373e-05 9.550e-06 8.493e-05 -1.000 2.000e-04 0.819 2.313 1.298 0.833 0.639 0.561 0.520
0.0002 -1.89055 10.07918 0.7993767262 3.0716004372    0.795  1.627  3.7175  2.533    3  0.000  0.529     0.00     0.00 -1  -3.2e-11      0.00 7.528e-01 2.470e-01 3.371e-05 9.567e-06 8.494e-05 -1.000 2.000e-04 0.702 2.216 1.188 0.717 0.520 0.440 0.398
