# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue Jun  9 14:43:46 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: LSST + Gaia + Euclid + Roman (updated as of 2025, LSST+Euclid are ABmags, Gaia+Roman are Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag    Gmag    G_BPmag  G_RPmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag    F062mag  F087mag  F106mag  F129mag  F158mag  F184mag  F146mag  F213mag
0.0001 -2.19174 10.00000 0.8337684870 2.4299862123    0.832  0.849  3.7620  3.509    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-12      0.00 7.996e-01 2.004e-01 1.486e-05 4.072e-06 3.710e-05 -1.000 6.998e-05 2.648 3.714 2.998 2.657 2.529 2.493 2.484 2.627 2.922 2.153 2.588 2.493 2.498 2.536 2.593 2.714 2.523 1.997 1.823 1.560 1.290 1.215 1.551 1.200
0.0001 -2.19174 10.00000 0.8344549537 2.4302043012    0.832  0.884  3.7541  3.443    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-12      0.00 7.817e-01 2.182e-01 1.590e-05 4.350e-06 3.957e-05 -1.000 1.000e-04 2.561 3.674 2.936 2.569 2.428 2.384 2.371 2.542 2.851 2.051 2.492 2.376 2.379 2.409 2.461 2.576 2.435 1.888 1.706 1.435 1.156 1.075 1.424 1.058
0.0001 -2.19174 10.00000 0.8349917531 2.4303745538    0.833  0.920  3.7491  3.387    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.743e-01 2.256e-01 1.632e-05 4.464e-06 4.059e-05 -1.000 1.000e-04 2.471 3.616 2.862 2.479 2.329 2.281 2.263 2.454 2.773 1.952 2.397 2.266 2.269 2.293 2.342 2.453 2.345 1.785 1.597 1.321 1.036 0.952 1.308 0.933
0.0001 -2.19174 10.00000 0.8355230093 2.4305428007    0.833  0.963  3.7450  3.328    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-12      0.00 7.700e-01 2.299e-01 1.658e-05 4.531e-06 4.119e-05 -1.000 1.000e-04 2.362 3.535 2.768 2.371 2.214 2.161 2.142 2.347 2.674 1.836 2.285 2.142 2.145 2.164 2.211 2.319 2.237 1.666 1.473 1.194 0.903 0.816 1.179 0.796
0.0001 -2.19174 10.00000 0.8356020451 2.4305678100    0.833  0.971  3.7445  3.318    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-12      0.00 7.696e-01 2.304e-01 1.660e-05 4.538e-06 4.125e-05 -1.000 2.821e-05 2.344 3.520 2.751 2.353 2.195 2.142 2.122 2.329 2.657 1.817 2.266 2.122 2.125 2.143 2.190 2.297 2.219 1.646 1.453 1.173 0.881 0.794 1.159 0.774
0.0001 -2.19174 10.00000 0.8360363841 2.4307051510    0.834  1.012  3.7421  3.267    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-12      0.00 7.672e-01 2.327e-01 1.672e-05 4.570e-06 4.154e-05 -1.000 1.000e-04 2.239 3.432 2.654 2.249 2.087 2.031 2.009 2.225 2.558 1.709 2.159 2.009 2.011 2.026 2.071 2.177 2.115 1.535 1.340 1.057 0.762 0.674 1.042 0.653
0.0001 -2.19174 10.00000 0.8365163803 2.4308567384    0.834  1.062  3.7397  3.208    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-12      0.00 7.649e-01 2.350e-01 1.682e-05 4.599e-06 4.179e-05 -1.000 7.471e-05 2.115 3.325 2.539 2.126 1.960 1.902 1.878 2.103 2.440 1.582 2.034 1.876 1.878 1.890 1.933 2.036 1.992 1.406 1.207 0.922 0.623 0.533 0.906 0.511
0.0001 -2.19174 10.00000 0.8369216323 2.4309845651    0.835  1.106  3.7379  3.157    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-12      0.00 7.633e-01 2.366e-01 1.690e-05 4.618e-06 4.196e-05 -1.000 9.820e-05 2.004 3.228 2.434 2.016 1.847 1.787 1.762 1.993 2.334 1.468 1.922 1.759 1.760 1.770 1.812 1.913 1.882 1.291 1.090 0.802 0.501 0.409 0.785 0.387
0.0001 -2.19174 10.00000 0.8373119235 2.4311075384    0.835  1.152  3.7363  3.105    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-12      0.00 7.618e-01 2.381e-01 1.695e-05 4.633e-06 4.211e-05 -1.000 1.000e-04 1.891 3.127 2.327 1.904 1.732 1.671 1.644 1.881 2.225 1.354 1.808 1.640 1.641 1.648 1.689 1.788 1.770 1.175 0.972 0.681 0.377 0.284 0.664 0.262
0.0001 -2.19174 10.00000 0.8376753330 2.4312219233    0.835  1.196  3.7347  3.054    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-12      0.00 7.603e-01 2.396e-01 1.699e-05 4.646e-06 4.221e-05 -1.000 1.000e-04 1.779 3.028 2.220 1.793 1.619 1.556 1.528 1.771 2.117 1.240 1.696 1.523 1.524 1.528 1.567 1.665 1.659 1.060 0.854 0.562 0.255 0.161 0.544 0.139
0.0001 -2.19174 10.00000 0.8380178213 2.4313296186    0.835  1.242  3.7332  3.003    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.48e-12      0.00 7.590e-01 2.409e-01 1.703e-05 4.656e-06 4.230e-05 -1.000 9.996e-05 1.666 2.926 2.113 1.682 1.505 1.440 1.411 1.659 2.008 1.126 1.583 1.405 1.406 1.408 1.445 1.542 1.547 0.944 0.737 0.442 0.132 0.038 0.423 0.015
0.0001 -2.19174 10.00000 0.8383605480 2.4314372877    0.836  1.290  3.7317  2.949    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -8.9e-12      0.00 7.577e-01 2.422e-01 1.705e-05 4.668e-06 4.238e-05 -1.000 8.242e-05 1.545 2.816 1.996 1.561 1.382 1.316 1.285 1.539 1.890 1.002 1.461 1.279 1.279 1.279 1.315 1.410 1.426 0.820 0.610 0.314 0.002 -0.094 0.294 -0.117
0.0001 -2.19174 10.00000 0.8386567831 2.4315302697    0.836  1.335  3.7302  2.897    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-11      0.00 7.566e-01 2.433e-01 1.705e-05 4.681e-06 4.245e-05 -1.000 9.336e-05 1.431 2.714 1.888 1.449 1.267 1.199 1.168 1.427 1.781 0.887 1.347 1.160 1.160 1.158 1.193 1.287 1.314 0.703 0.492 0.194 -0.121 -0.218 0.174 -0.241
0.0001 -2.19174 10.00000 0.8389481306 2.4316216439    0.836  1.384  3.7287  2.843    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-11      0.00 7.556e-01 2.443e-01 1.703e-05 4.698e-06 4.249e-05 -1.000 9.996e-05 1.311 2.607 1.773 1.329 1.145 1.076 1.043 1.307 1.665 0.765 1.226 1.035 1.035 1.030 1.064 1.156 1.194 0.580 0.367 0.066 -0.251 -0.349 0.046 -0.372
0.0001 -2.19174 10.00000 0.8392127156 2.4317045615    0.836  1.431  3.7272  2.790    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-11      0.00 7.546e-01 2.453e-01 1.700e-05 4.727e-06 4.253e-05 -1.000 1.000e-04 1.192 2.501 1.660 1.212 1.025 0.955 0.921 1.190 1.550 0.645 1.107 0.912 0.911 0.904 0.937 1.029 1.077 0.459 0.244 -0.058 -0.378 -0.477 -0.080 -0.500
0.0001 -2.19174 10.00000 0.8394520283 2.4317795073    0.836  1.478  3.7257  2.737    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-11      0.00 7.538e-01 2.461e-01 1.695e-05 4.766e-06 4.257e-05 -1.000 9.997e-05 1.076 2.397 1.549 1.097 0.908 0.835 0.800 1.075 1.438 0.527 0.990 0.790 0.790 0.781 0.812 0.902 0.961 0.339 0.122 -0.182 -0.504 -0.604 -0.204 -0.627
0.0001 -2.19174 10.00000 0.8396702409 2.4318478024    0.836  1.524  3.7241  2.685    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-11      0.00 7.531e-01 2.468e-01 1.689e-05 4.816e-06 4.260e-05 -1.000 9.997e-05 0.961 2.295 1.439 0.982 0.791 0.717 0.681 0.961 1.327 0.410 0.874 0.670 0.669 0.658 0.688 0.776 0.847 0.221 0.002 -0.304 -0.629 -0.730 -0.327 -0.753
0.0001 -2.19174 10.00000 0.8398764133 2.4319122917    0.836  1.571  3.7226  2.631    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-11      0.00 7.525e-01 2.474e-01 1.684e-05 4.864e-06 4.262e-05 -1.000 9.996e-05 0.841 2.188 1.326 0.864 0.671 0.595 0.558 0.843 1.212 0.290 0.754 0.546 0.545 0.531 0.560 0.647 0.729 0.099 -0.122 -0.429 -0.757 -0.859 -0.453 -0.882
0.0001 -2.19174 10.00000 0.8400606513 2.4319698892    0.836  1.618  3.7211  2.579    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-11      0.00 7.521e-01 2.478e-01 1.679e-05 4.917e-06 4.263e-05 -1.000 1.000e-04 0.726 2.084 1.216 0.750 0.554 0.477 0.438 0.729 1.100 0.172 0.638 0.425 0.424 0.408 0.435 0.521 0.615 -0.019 -0.242 -0.552 -0.882 -0.985 -0.576 -1.009
0.0001 -2.19174 10.00000 0.8402258158 2.4320214992    0.836  1.663  3.7195  2.527    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-11      0.00 7.517e-01 2.482e-01 1.674e-05 4.964e-06 4.265e-05 -1.000 1.000e-04 0.613 1.985 1.109 0.639 0.440 0.361 0.321 0.618 0.992 0.058 0.525 0.307 0.306 0.287 0.314 0.398 0.503 -0.135 -0.360 -0.672 -1.005 -1.109 -0.697 -1.133
0.0001 -2.19174 10.00000 0.8403806090 2.4320698472    0.836  1.709  3.7180  2.475    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -4.03e-11      0.00 7.515e-01 2.484e-01 1.671e-05 4.998e-06 4.266e-05 -1.000 9.999e-05 0.497 1.884 1.000 0.524 0.323 0.243 0.202 0.504 0.881 -0.059 0.409 0.187 0.185 0.164 0.189 0.272 0.389 -0.253 -0.481 -0.794 -1.130 -1.235 -0.820 -1.259
0.0001 -2.19174 10.00000 0.8405181170 2.4321127792    0.836  1.754  3.7164  2.424    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-11      0.00 7.514e-01 2.485e-01 1.669e-05 5.019e-06 4.266e-05 -1.000 9.999e-05 0.385 1.790 0.894 0.413 0.209 0.127 0.085 0.393 0.775 -0.173 0.297 0.069 0.067 0.044 0.068 0.149 0.278 -0.369 -0.598 -0.914 -1.252 -1.358 -0.940 -1.382
0.0001 -2.19174 10.00000 0.8406464458 2.4321528308    0.836  1.799  3.7147  2.372    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.028e-06 4.266e-05 -1.000 1.000e-04 0.272 1.695 0.788 0.301 0.094 0.010 -0.033 0.282 0.666 -0.288 0.182 -0.050 -0.052 -0.078 -0.056 0.024 0.166 -0.486 -0.717 -1.035 -1.376 -1.484 -1.062 -1.508
0.0001 -2.19174 10.00000 0.8407658339 2.4321900793    0.836  1.845  3.7131  2.319    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.029e-06 4.266e-05 -1.000 1.000e-04 0.157 1.599 0.680 0.188 -0.023 -0.108 -0.153 0.168 0.557 -0.405 0.067 -0.170 -0.173 -0.201 -0.181 -0.103 0.052 -0.604 -0.838 -1.158 -1.502 -1.610 -1.186 -1.635
0.0001 -2.19174 10.00000 0.8408753276 2.4322242301    0.835  1.891  3.7115  2.267    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.030e-06 4.266e-05 -1.000 1.001e-04 0.043 1.503 0.574 0.075 -0.138 -0.225 -0.272 0.056 0.448 -0.521 -0.048 -0.290 -0.293 -0.324 -0.305 -0.228 -0.061 -0.721 -0.957 -1.280 -1.626 -1.736 -1.308 -1.761
0.0001 -2.19174 10.00000 0.8409748673 2.4322552675    0.835  1.936  3.7097  2.215    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.030e-06 4.266e-05 -1.000 1.001e-04 -0.070 1.410 0.469 -0.036 -0.252 -0.341 -0.389 -0.054 0.342 -0.635 -0.160 -0.408 -0.412 -0.445 -0.427 -0.353 -0.172 -0.837 -1.075 -1.400 -1.750 -1.861 -1.430 -1.886
0.0001 -2.19174 10.00000 0.8410680294 2.4322843085    0.835  1.982  3.7080  2.162    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.031e-06 4.266e-05 -1.000 1.000e-04 -0.184 1.316 0.363 -0.148 -0.368 -0.458 -0.508 -0.166 0.234 -0.751 -0.275 -0.528 -0.532 -0.568 -0.552 -0.479 -0.284 -0.955 -1.195 -1.522 -1.875 -1.987 -1.553 -2.012
0.0001 -2.19174 10.00000 0.8411529660 2.4323107791    0.834  2.027  3.7064  2.110    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.298 1.223 0.258 -0.260 -0.482 -0.575 -0.625 -0.278 0.126 -0.866 -0.389 -0.647 -0.651 -0.690 -0.675 -0.604 -0.396 -1.071 -1.314 -1.643 -2.000 -2.113 -1.675 -2.138
0.0001 -2.19174 10.00000 0.8412283063 2.4323342537    0.834  2.071  3.7046  2.059    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.407 1.136 0.158 -0.367 -0.593 -0.687 -0.740 -0.385 0.024 -0.977 -0.498 -0.762 -0.767 -0.808 -0.796 -0.726 -0.503 -1.184 -1.429 -1.761 -2.120 -2.235 -1.793 -2.260
0.0001 -2.19174 10.00000 0.8412977457 2.4323558855    0.834  2.115  3.7030  2.008    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.517 1.046 0.056 -0.475 -0.704 -0.800 -0.854 -0.492 -0.080 -1.088 -0.608 -0.878 -0.883 -0.927 -0.916 -0.848 -0.612 -1.297 -1.544 -1.879 -2.241 -2.357 -1.912 -2.383
0.0001 -2.19174 10.00000 0.8413628936 2.4323761767    0.833  2.160  3.7012  1.956    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.629 0.958 -0.047 -0.586 -0.818 -0.916 -0.971 -0.602 -0.186 -1.202 -0.721 -0.996 -1.001 -1.048 -1.038 -0.972 -0.722 -1.413 -1.663 -1.999 -2.365 -2.482 -2.033 -2.508
0.0001 -2.19174 10.00000 0.8414213657 2.4323943855    0.833  2.203  3.6994  1.905    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.034e-06 4.266e-05 -1.000 1.000e-04 -0.738 0.875 -0.145 -0.692 -0.928 -1.028 -1.085 -0.708 -0.286 -1.312 -0.829 -1.111 -1.116 -1.165 -1.157 -1.093 -0.828 -1.524 -1.777 -2.115 -2.484 -2.602 -2.151 -2.629
0.0001 -2.19174 10.00000 0.8414800167 2.4324126472    0.832  2.249  3.6977  1.852    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.034e-06 4.267e-05 -1.000 1.000e-04 -0.851 0.787 -0.249 -0.804 -1.043 -1.145 -1.203 -0.819 -0.393 -1.428 -0.944 -1.230 -1.236 -1.288 -1.281 -1.219 -0.940 -1.642 -1.896 -2.237 -2.609 -2.728 -2.273 -2.755
0.0001 -2.19174 10.00000 0.8415415883 2.4324318150    0.832  2.292  3.6959  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.960 0.705 -0.348 -0.910 -1.153 -1.257 -1.317 -0.925 -0.494 -1.538 -1.052 -1.345 -1.351 -1.406 -1.400 -1.339 -1.047 -1.754 -2.011 -2.354 -2.729 -2.849 -2.391 -2.876
0.0001 -2.19174 10.00000 0.8415737748 2.4324418337    0.831  2.303  3.6955  1.788    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 9.999e-05 -0.988 0.684 -0.374 -0.938 -1.182 -1.286 -1.346 -0.953 -0.521 -1.567 -1.080 -1.374 -1.380 -1.436 -1.431 -1.370 -1.074 -1.783 -2.040 -2.384 -2.760 -2.880 -2.421 -2.907
0.0001 -2.19174 10.00000 0.8416072130 2.4324522410    0.831  2.293  3.6962  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.962 0.700 -0.352 -0.913 -1.155 -1.259 -1.318 -0.928 -0.498 -1.540 -1.054 -1.346 -1.352 -1.406 -1.401 -1.340 -1.049 -1.755 -2.012 -2.355 -2.729 -2.849 -2.392 -2.876
0.0001 -2.19174 10.00000 0.8416141272 2.4324543929    0.831  2.300  3.6959  1.793    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.979 0.687 -0.367 -0.929 -1.172 -1.276 -1.336 -0.944 -0.513 -1.557 -1.071 -1.364 -1.370 -1.425 -1.420 -1.359 -1.066 -1.773 -2.030 -2.373 -2.748 -2.869 -2.410 -2.895
0.0001 -2.19174 10.00000 0.8416521549 2.4324662273    0.830  2.339  3.6942  1.747    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -4e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -1.078 0.614 -0.456 -1.026 -1.272 -1.378 -1.440 -1.041 -0.605 -1.658 -1.170 -1.469 -1.475 -1.532 -1.529 -1.469 -1.163 -1.875 -2.134 -2.480 -2.858 -2.979 -2.518 -3.006
0.0001 -2.19174 10.00000 0.8416905999 2.4324781904    0.829  2.382  3.6925  1.697    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.184 0.534 -0.551 -1.130 -1.379 -1.487 -1.550 -1.144 -0.703 -1.765 -1.276 -1.580 -1.586 -1.646 -1.644 -1.586 -1.266 -1.983 -2.245 -2.593 -2.974 -3.097 -2.632 -3.124
0.0001 -2.19174 10.00000 0.8417232037 2.4324883348    0.829  2.420  3.6909  1.652    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.279 0.464 -0.636 -1.222 -1.475 -1.585 -1.649 -1.236 -0.791 -1.861 -1.371 -1.680 -1.687 -1.749 -1.749 -1.693 -1.359 -2.082 -2.346 -2.695 -3.079 -3.203 -2.735 -3.231
0.0001 -2.19174 10.00000 0.8417553306 2.4324983300    0.828  2.460  3.6891  1.605    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.001e-04 -1.379 0.393 -0.725 -1.319 -1.576 -1.688 -1.753 -1.332 -0.882 -1.962 -1.470 -1.785 -1.792 -1.858 -1.859 -1.805 -1.456 -2.184 -2.451 -2.803 -3.190 -3.316 -2.844 -3.343
0.0001 -2.19174 10.00000 0.8417853117 2.4325076568    0.827  2.499  3.6874  1.558    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.478 0.322 -0.813 -1.416 -1.676 -1.790 -1.857 -1.428 -0.973 -2.062 -1.569 -1.890 -1.897 -1.966 -1.968 -1.916 -1.552 -2.286 -2.556 -2.910 -3.300 -3.427 -2.952 -3.455
0.0001 -2.19174 10.00000 0.8418115377 2.4325158148    0.826  2.537  3.6857  1.514    3  0.000  0.521     6.59     5.25     3.74     2.89     2.34  3 -8.25e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.571 0.258 -0.894 -1.505 -1.769 -1.885 -1.954 -1.518 -1.058 -2.156 -1.661 -1.988 -1.996 -2.067 -2.071 -2.020 -1.642 -2.382 -2.654 -3.010 -3.404 -3.532 -3.053 -3.560
0.0001 -2.19174 10.00000 0.8418375254 2.4325238980    0.825  2.576  3.6840  1.467    3  0.000  0.521     7.27     5.72     4.06     3.13     2.54  3 -9.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.670 0.211 -0.978 -1.602 -1.870 -1.988 -2.058 -1.613 -1.146 -2.257 -1.761 -2.094 -2.102 -2.176 -2.181 -2.132 -1.739 -2.485 -2.759 -3.118 -3.515 -3.643 -3.162 -3.671
0.0001 -2.19174 10.00000 0.8418605328 2.4325310538    0.825  2.613  3.6823  1.423    3  0.000  0.521     7.98     6.19     4.38     3.38     2.74  3 -1.09e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.001e-04 -1.762 0.169 -1.055 -1.693 -1.966 -2.085 -2.157 -1.703 -1.228 -2.353 -1.854 -2.193 -2.201 -2.278 -2.285 -2.237 -1.830 -2.582 -2.858 -3.220 -3.620 -3.748 -3.264 -3.776
0.0001 -2.19174 10.00000 0.8418820500 2.4325377458    0.824  2.650  3.6806  1.378    3  0.000  0.521     8.75     6.70     4.72     3.65     2.96  3 -1.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.854 0.134 -1.131 -1.783 -2.060 -2.182 -2.255 -1.791 -1.309 -2.448 -1.947 -2.292 -2.301 -2.381 -2.389 -2.342 -1.920 -2.679 -2.957 -3.321 -3.724 -3.853 -3.367 -3.881
0.0001 -2.19174 10.00000 0.8419025540 2.4325441222    0.822  2.687  3.6789  1.334    3  0.000  0.521     9.62     7.26     5.10     3.95     3.20  3 -1.44e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.948 0.104 -1.205 -1.874 -2.156 -2.280 -2.354 -1.881 -1.390 -2.544 -2.041 -2.393 -2.402 -2.484 -2.494 -2.448 -2.010 -2.776 -3.058 -3.424 -3.830 -3.960 -3.470 -3.987
0.0001 -2.19174 10.00000 0.8419246078 2.4325509802    0.821  2.730  3.6771  1.283    3  0.000  0.521    10.71     7.96     5.57     4.32     3.50  3 -1.68e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -2.055 0.068 -1.291 -1.979 -2.266 -2.392 -2.468 -1.983 -1.483 -2.654 -2.149 -2.508 -2.517 -2.603 -2.614 -2.570 -2.115 -2.889 -3.173 -3.542 -3.951 -4.081 -3.589 -4.108
0.0001 -2.19174 10.00000 0.8419423103 2.4325564848    0.820  2.767  3.6752  1.237    3  0.000  0.521    11.78     8.64     6.01     4.67     3.79  3 -1.93e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.147 0.054 -1.360 -2.068 -2.360 -2.489 -2.568 -2.071 -1.560 -2.749 -2.242 -2.608 -2.618 -2.707 -2.720 -2.677 -2.204 -2.986 -3.273 -3.644 -4.058 -4.188 -3.693 -4.215
0.0001 -2.19174 10.00000 0.8419606090 2.4325621745    0.818  2.808  3.6732  1.188    3  0.000  0.521    13.06     9.44     6.55     5.10     4.13  3 -2.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.250 0.037 -1.437 -2.166 -2.465 -2.597 -2.677 -2.167 -1.645 -2.854 -2.344 -2.719 -2.729 -2.821 -2.835 -2.794 -2.302 -3.094 -3.383 -3.758 -4.174 -4.305 -3.807 -4.332
0.0001 -2.19174 10.00000 0.8419757485 2.4325668817    0.817  2.844  3.6715  1.144    3  0.000  0.521    14.32    10.21     7.05     5.50     4.45  2 -2.57e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.339 0.028 -1.502 -2.252 -2.557 -2.691 -2.773 -2.251 -1.719 -2.946 -2.434 -2.816 -2.826 -2.922 -2.937 -2.897 -2.387 -3.188 -3.480 -3.857 -4.277 -4.409 -3.907 -4.435
0.0001 -2.19174 10.00000 0.8419911265 2.4325716628    0.815  2.882  3.6695  1.097    3  0.000  0.521    15.83    11.12     7.66     5.97     4.84  2 -2.98e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.436 0.029 -1.569 -2.344 -2.657 -2.794 -2.877 -2.342 -1.796 -3.046 -2.531 -2.922 -2.932 -3.032 -3.049 -3.010 -2.480 -3.291 -3.586 -3.966 -4.390 -4.521 -4.017 -4.548
0.0001 -2.19174 10.00000 0.8420038819 2.4325756284    0.813  2.917  3.6679  1.055    3  0.000  0.521    17.27    11.98     8.22     6.42     5.21  2 -3.38e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.522 0.029 -1.628 -2.425 -2.744 -2.883 -2.969 -2.421 -1.864 -3.133 -2.616 -3.014 -3.025 -3.127 -3.146 -3.108 -2.560 -3.380 -3.678 -4.060 -4.487 -4.620 -4.112 -4.646
