# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue Jun  9 14:52:57 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: LSST + Gaia + Euclid + Roman (updated as of 2025, LSST+Euclid are ABmags, Gaia+Roman are Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag    Gmag    G_BPmag  G_RPmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag    F062mag  F087mag  F106mag  F129mag  F158mag  F184mag  F146mag  F213mag
0.0002 -1.89055 10.00000 0.0900000036 1.0816895926    0.090 -3.205  3.4872  5.498    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-17      0.00 7.488e-01 2.510e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 12.782 19.346 15.972 14.123 12.723 12.185 11.975 13.485 15.135 12.275 13.053 11.840 11.806 11.713 11.837 12.069 13.715 11.693 11.183 10.730 10.576 10.602 10.846 10.541
0.0002 -1.89055 10.00000 0.0904410109 1.0859008325    0.090 -3.187  3.4899  5.493    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-17      0.00 7.487e-01 2.511e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 1.999e-04 12.737 19.257 15.872 14.034 12.674 12.148 11.938 13.429 15.038 12.230 13.001 11.804 11.769 11.673 11.792 12.016 13.643 11.655 11.147 10.692 10.527 10.547 10.803 10.488
0.0002 -1.89055 10.00000 0.0971364304 1.1467308073    0.097 -2.925  3.5284  5.416    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.38e-17      0.00 7.472e-01 2.526e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 12.084 17.679 14.557 12.901 11.976 11.580 11.385 12.628 13.820 11.560 12.248 11.263 11.235 11.107 11.165 11.303 12.668 11.081 10.606 10.149 9.864 9.811 10.199 9.742
0.0002 -1.89055 10.00000 0.1000000015 1.1711064122    0.100 -2.819  3.5441  5.386    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-16      0.00 7.466e-01 2.532e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 11.819 16.948 14.041 12.480 11.691 11.341 11.156 12.297 13.369 11.279 11.938 11.043 11.017 10.886 10.925 11.035 12.285 10.841 10.385 9.935 9.614 9.536 9.962 9.464
0.0002 -1.89055 10.00000 0.1199999973 1.3193154249    0.120 -2.525  3.5748  5.293    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-16      0.00 7.438e-01 2.560e-01 3.596e-05 9.702e-06 8.800e-05 -1.000 1.999e-04 11.082 15.315 12.852 11.506 10.915 10.643 10.480 11.436 12.323 10.507 11.120 10.387 10.367 10.244 10.252 10.317 11.354 10.143 9.728 9.300 8.927 8.805 9.289 8.732
0.0002 -1.89055 10.00000 0.1400000006 1.4384526719    0.140 -2.342  3.5896  5.236    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-16      0.00 7.419e-01 2.579e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.001e-04 10.624 14.467 12.203 10.972 10.444 10.199 10.049 10.928 11.744 10.038 10.633 9.966 9.948 9.834 9.830 9.879 10.829 9.700 9.306 8.891 8.502 8.360 8.865 8.287
0.0002 -1.89055 10.00000 0.1599999964 1.5372931554    0.160 -2.199  3.5991  5.190    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-16      0.00 7.406e-01 2.592e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 1.999e-04 10.268 13.881 11.732 10.574 10.079 9.849 9.707 10.540 11.314 9.675 10.259 9.631 9.615 9.507 9.499 9.539 10.433 9.350 8.970 8.564 8.169 8.018 8.531 7.944
0.0002 -1.89055 10.00000 0.2000000179 1.6938791367    0.200 -1.979  3.6113  5.115    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-16      0.00 7.396e-01 2.602e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.000e-04 9.717 13.056 11.045 9.976 9.518 9.307 9.176 9.951 10.674 9.117 9.688 9.107 9.094 8.994 8.982 9.017 9.838 8.808 8.446 8.051 7.651 7.492 8.011 7.419
0.0002 -1.89055 10.00000 0.2500000000 1.8403257998    0.250 -1.776  3.6223  5.053    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-15      0.00 7.397e-01 2.601e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.000e-04 9.210 12.323 10.423 9.428 9.002 8.806 8.686 9.410 10.091 8.603 9.163 8.624 8.611 8.520 8.507 8.540 9.291 8.308 7.961 7.575 7.177 7.016 7.533 6.945
0.0002 -1.89055 10.00000 0.3000000417 1.9529140366    0.300 -1.620  3.6314  5.013    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-15      0.00 7.399e-01 2.599e-01 3.595e-05 9.704e-06 8.800e-05 -1.000 2.001e-04 8.820 11.756 9.943 9.006 8.605 8.422 8.310 8.992 9.639 8.209 8.758 8.253 8.242 8.157 8.146 8.181 8.871 7.924 7.590 7.212 6.816 6.657 7.169 6.590
0.0002 -1.89055 10.00000 0.3499999940 2.0434174644    0.350 -1.492  3.6397  4.985    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-15      0.00 7.398e-01 2.600e-01 3.593e-05 9.705e-06 8.800e-05 -1.000 2.000e-04 8.501 11.283 9.547 8.659 8.279 8.108 8.003 8.648 9.267 7.885 8.426 7.951 7.941 7.863 7.854 7.892 8.524 7.610 7.288 6.917 6.525 6.369 6.874 6.305
0.0002 -1.89055 10.00000 0.4000000060 2.1185024399    0.400 -1.368  3.6487  4.955    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.503e-01 2.495e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 8.190 10.812 9.158 8.319 7.963 7.803 7.707 8.312 8.900 7.570 8.103 7.660 7.651 7.580 7.576 7.618 8.186 7.306 6.996 6.633 6.247 6.096 6.592 6.037
0.0002 -1.89055 10.00000 0.4500000179 2.1822809362    0.450 -1.214  3.6638  4.912    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -4e-15      0.00 7.507e-01 2.491e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 7.805 10.163 8.652 7.891 7.571 7.431 7.348 7.887 8.429 7.182 7.700 7.309 7.303 7.246 7.249 7.300 7.759 6.934 6.645 6.295 5.923 5.782 6.258 5.729
0.0002 -1.89055 10.00000 0.5000000000 2.2374541529    0.500 -1.043  3.6820  4.859    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-15      0.00 7.507e-01 2.491e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 7.377 9.425 8.093 7.420 7.140 7.022 6.955 7.416 7.906 6.755 7.256 6.927 6.923 6.885 6.899 6.964 7.288 6.525 6.261 5.929 5.578 5.449 5.898 5.404
0.0002 -1.89055 10.00000 0.5500000715 2.2836583126    0.550 -0.846  3.7018  4.783    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-15      0.00 7.791e-01 2.208e-01 3.213e-05 8.672e-06 7.868e-05 -1.000 1.014e-04 6.885 8.627 7.484 6.895 6.654 6.559 6.508 6.889 7.328 6.272 6.756 6.491 6.490 6.476 6.503 6.584 6.763 6.062 5.824 5.514 5.188 5.073 5.490 5.034
0.0002 -1.89055 10.00000 0.6000000238 2.3211213258    0.600 -0.647  3.7261  4.719    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.895e-01 2.103e-01 3.077e-05 8.310e-06 7.543e-05 -1.000 2.001e-04 6.388 7.820 6.873 6.376 6.179 6.108 6.077 6.365 6.747 5.800 6.265 6.073 6.075 6.089 6.132 6.232 6.243 5.612 5.404 5.119 4.824 4.726 5.103 4.694
0.0002 -1.89055 10.00000 0.6005010009 2.3214605468    0.600 -0.645  3.7264  4.719    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.896e-01 2.102e-01 3.075e-05 8.306e-06 7.539e-05 -1.000 2.000e-04 6.382 7.812 6.866 6.371 6.174 6.103 6.073 6.359 6.741 5.795 6.260 6.069 6.071 6.085 6.128 6.229 6.238 5.608 5.400 5.115 4.820 4.722 5.099 4.690
0.0002 -1.89055 10.00000 0.6130759120 2.3297668507    0.613 -0.593  3.7334  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.929e-01 2.069e-01 3.033e-05 8.194e-06 7.438e-05 -1.000 1.999e-04 6.252 7.605 6.707 6.237 6.052 5.989 5.963 6.224 6.590 5.675 6.134 5.963 5.966 5.988 6.036 6.141 6.104 5.493 5.294 5.016 4.729 4.636 5.002 4.606
0.0002 -1.89055 10.00000 0.6277009249 2.3389475516    0.627 -0.532  3.7416  4.686    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.969e-01 2.029e-01 2.981e-05 8.055e-06 7.314e-05 -1.000 1.724e-04 6.100 7.371 6.525 6.083 5.912 5.857 5.837 6.068 6.417 5.536 5.989 5.841 5.844 5.875 5.927 6.039 5.950 5.361 5.171 4.901 4.623 4.535 4.889 4.507
0.0002 -1.89055 10.00000 0.6411740184 2.3469803097    0.641 -0.476  3.7491  4.669    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 8.009e-01 1.990e-01 2.930e-05 7.920e-06 7.192e-05 -1.000 1.618e-04 5.959 7.163 6.360 5.943 5.786 5.738 5.723 5.926 6.259 5.410 5.858 5.730 5.734 5.772 5.827 5.944 5.811 5.242 5.060 4.795 4.525 4.441 4.785 4.416
0.0002 -1.89055 10.00000 0.6499999762 2.3520353107    0.650 -0.438  3.7540  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-14      0.00 8.036e-01 1.962e-01 2.896e-05 7.826e-06 7.108e-05 -1.000 1.877e-04 5.866 7.029 6.251 5.852 5.703 5.660 5.649 5.833 6.156 5.328 5.772 5.657 5.662 5.704 5.762 5.882 5.720 5.164 4.987 4.727 4.460 4.380 4.718 4.357
